"","subject","item","region","measure","proficiency","sort","condition","skips","rawdata","nozero","ambiguity","gender"
"10304",13,1,"disamb","fp",70,"disamb fp",4,0,408,408,"Unambiguous","Mismatch"
"10306",13,12,"disamb","fp",70,"disamb fp",3,0,346,346,"Unambiguous","Match"
"10308",13,10,"disamb","fp",70,"disamb fp",1,0,310,310,"Ambiguous","Match"
"10310",13,9,"disamb","fp",70,"disamb fp",4,0,496,496,"Unambiguous","Mismatch"
"10312",13,17,"disamb","fp",70,"disamb fp",4,0,306,306,"Unambiguous","Mismatch"
"10314",13,22,"disamb","fp",70,"disamb fp",1,0,396,396,"Ambiguous","Match"
"10316",13,21,"disamb","fp",70,"disamb fp",4,0,534,534,"Unambiguous","Mismatch"
"10318",13,6,"disamb","fp",70,"disamb fp",1,0,370,370,"Ambiguous","Match"
"10320",13,5,"disamb","fp",70,"disamb fp",4,0,294,294,"Unambiguous","Mismatch"
"10322",13,19,"disamb","fp",70,"disamb fp",2,0,338,338,"Ambiguous","Mismatch"
"10324",13,16,"disamb","fp",70,"disamb fp",3,0,440,440,"Unambiguous","Match"
"10326",13,18,"disamb","fp",70,"disamb fp",1,0,372,372,"Ambiguous","Match"
"11143",14,12,"disamb","fp",72,"disamb fp",4,0,140,140,"Unambiguous","Mismatch"
"11145",14,23,"disamb","fp",72,"disamb fp",3,0,760,760,"Unambiguous","Match"
"11147",14,22,"disamb","fp",72,"disamb fp",2,0,506,506,"Ambiguous","Mismatch"
"11149",14,20,"disamb","fp",72,"disamb fp",4,0,258,258,"Unambiguous","Mismatch"
"11151",14,10,"disamb","fp",72,"disamb fp",2,0,180,180,"Ambiguous","Mismatch"
"11153",14,15,"disamb","fp",72,"disamb fp",3,0,434,434,"Unambiguous","Match"
"11155",14,6,"disamb","fp",72,"disamb fp",2,0,544,544,"Ambiguous","Mismatch"
"11157",14,4,"disamb","fp",72,"disamb fp",4,0,392,392,"Unambiguous","Mismatch"
"11159",14,18,"disamb","fp",72,"disamb fp",2,0,188,188,"Ambiguous","Mismatch"
"11161",14,7,"disamb","fp",72,"disamb fp",3,0,218,218,"Unambiguous","Match"
"11163",14,24,"disamb","fp",72,"disamb fp",4,0,216,216,"Unambiguous","Mismatch"
"11165",14,16,"disamb","fp",72,"disamb fp",4,0,246,246,"Unambiguous","Mismatch"
"11167",14,3,"disamb","fp",72,"disamb fp",3,0,244,244,"Unambiguous","Match"
"11169",14,2,"disamb","fp",72,"disamb fp",2,0,466,466,"Ambiguous","Mismatch"
"11171",14,21,"disamb","fp",72,"disamb fp",1,0,220,220,"Ambiguous","Match"
"11173",14,13,"disamb","fp",72,"disamb fp",1,0,300,300,"Ambiguous","Match"
"11175",14,9,"disamb","fp",72,"disamb fp",1,0,252,252,"Ambiguous","Match"
"11177",14,17,"disamb","fp",72,"disamb fp",1,1,0,NA,"Ambiguous","Match"
"11179",14,19,"disamb","fp",72,"disamb fp",3,0,298,298,"Unambiguous","Match"
"11181",14,11,"disamb","fp",72,"disamb fp",3,0,254,254,"Unambiguous","Match"
"11183",14,1,"disamb","fp",72,"disamb fp",1,0,252,252,"Ambiguous","Match"
"11185",14,5,"disamb","fp",72,"disamb fp",1,0,194,194,"Ambiguous","Match"
"11187",14,14,"disamb","fp",72,"disamb fp",2,0,238,238,"Ambiguous","Mismatch"
"11189",14,8,"disamb","fp",72,"disamb fp",4,0,240,240,"Unambiguous","Mismatch"
"12007",15,7,"disamb","fp",73,"disamb fp",4,0,234,234,"Unambiguous","Mismatch"
"12009",15,16,"disamb","fp",73,"disamb fp",1,0,268,268,"Ambiguous","Match"
"12011",15,14,"disamb","fp",73,"disamb fp",3,0,302,302,"Unambiguous","Match"
"12013",15,3,"disamb","fp",73,"disamb fp",4,0,312,312,"Unambiguous","Mismatch"
"12015",15,19,"disamb","fp",73,"disamb fp",4,0,408,408,"Unambiguous","Mismatch"
"12018",15,11,"disamb","fp",73,"disamb fp",4,0,296,296,"Unambiguous","Mismatch"
"12020",15,20,"disamb","fp",73,"disamb fp",1,0,282,282,"Ambiguous","Match"
"12022",15,8,"disamb","fp",73,"disamb fp",1,0,348,348,"Ambiguous","Match"
"12024",15,17,"disamb","fp",73,"disamb fp",2,0,210,210,"Ambiguous","Mismatch"
"12026",15,13,"disamb","fp",73,"disamb fp",2,0,294,294,"Ambiguous","Mismatch"
"12028",15,22,"disamb","fp",73,"disamb fp",3,0,376,376,"Unambiguous","Match"
"12030",15,18,"disamb","fp",73,"disamb fp",3,0,328,328,"Unambiguous","Match"
"12032",15,6,"disamb","fp",73,"disamb fp",3,0,328,328,"Unambiguous","Match"
"12034",15,4,"disamb","fp",73,"disamb fp",1,0,460,460,"Ambiguous","Match"
"12037",15,12,"disamb","fp",73,"disamb fp",1,0,232,232,"Ambiguous","Match"
"12040",15,1,"disamb","fp",73,"disamb fp",2,0,254,254,"Ambiguous","Mismatch"
"12042",15,23,"disamb","fp",73,"disamb fp",4,0,288,288,"Unambiguous","Mismatch"
"12044",15,2,"disamb","fp",73,"disamb fp",3,0,292,292,"Unambiguous","Match"
"12046",15,24,"disamb","fp",73,"disamb fp",1,0,236,236,"Ambiguous","Match"
"12049",15,9,"disamb","fp",73,"disamb fp",2,0,382,382,"Ambiguous","Mismatch"
"12799",16,12,"disamb","fp",69,"disamb fp",2,0,212,212,"Ambiguous","Mismatch"
"12801",16,11,"disamb","fp",69,"disamb fp",1,0,100,100,"Ambiguous","Match"
"12803",16,9,"disamb","fp",69,"disamb fp",3,0,198,198,"Unambiguous","Match"
"12805",16,14,"disamb","fp",69,"disamb fp",4,0,192,192,"Unambiguous","Mismatch"
"12807",16,20,"disamb","fp",69,"disamb fp",2,0,218,218,"Ambiguous","Mismatch"
"12809",16,7,"disamb","fp",69,"disamb fp",1,0,180,180,"Ambiguous","Match"
"12811",16,6,"disamb","fp",69,"disamb fp",4,0,194,194,"Unambiguous","Mismatch"
"12813",16,18,"disamb","fp",69,"disamb fp",4,0,160,160,"Unambiguous","Mismatch"
"12815",16,24,"disamb","fp",69,"disamb fp",2,0,262,262,"Ambiguous","Mismatch"
"12817",16,13,"disamb","fp",69,"disamb fp",3,0,240,240,"Unambiguous","Match"
"12819",16,3,"disamb","fp",69,"disamb fp",1,0,200,200,"Ambiguous","Match"
"12821",16,4,"disamb","fp",69,"disamb fp",2,0,216,216,"Ambiguous","Mismatch"
"12823",16,19,"disamb","fp",69,"disamb fp",1,0,220,220,"Ambiguous","Match"
"12825",16,21,"disamb","fp",69,"disamb fp",3,0,712,712,"Unambiguous","Match"
"12827",16,5,"disamb","fp",69,"disamb fp",3,0,186,186,"Unambiguous","Match"
"12829",16,15,"disamb","fp",69,"disamb fp",1,0,200,200,"Ambiguous","Match"
"12831",16,22,"disamb","fp",69,"disamb fp",4,0,256,256,"Unambiguous","Mismatch"
"12833",16,17,"disamb","fp",69,"disamb fp",3,0,118,118,"Unambiguous","Match"
"12835",16,16,"disamb","fp",69,"disamb fp",2,0,294,294,"Ambiguous","Mismatch"
"12837",16,8,"disamb","fp",69,"disamb fp",2,0,238,238,"Ambiguous","Mismatch"
"12839",16,23,"disamb","fp",69,"disamb fp",1,0,212,212,"Ambiguous","Match"
"12841",16,2,"disamb","fp",69,"disamb fp",4,0,216,216,"Unambiguous","Mismatch"
"12843",16,1,"disamb","fp",69,"disamb fp",3,0,260,260,"Unambiguous","Match"
"12845",16,10,"disamb","fp",69,"disamb fp",4,0,554,554,"Unambiguous","Mismatch"
"13663",17,8,"disamb","fp",82,"disamb fp",3,0,202,202,"Unambiguous","Match"
"13665",17,16,"disamb","fp",82,"disamb fp",3,0,456,456,"Unambiguous","Match"
"13667",17,15,"disamb","fp",82,"disamb fp",2,0,602,602,"Ambiguous","Mismatch"
"13669",17,11,"disamb","fp",82,"disamb fp",2,0,576,576,"Ambiguous","Mismatch"
"13671",17,1,"disamb","fp",82,"disamb fp",4,0,436,436,"Unambiguous","Mismatch"
"13673",17,9,"disamb","fp",82,"disamb fp",4,0,132,132,"Unambiguous","Mismatch"
"13675",17,2,"disamb","fp",82,"disamb fp",1,0,386,386,"Ambiguous","Match"
"13677",17,20,"disamb","fp",82,"disamb fp",3,0,332,332,"Unambiguous","Match"
"13679",17,24,"disamb","fp",82,"disamb fp",3,0,282,282,"Unambiguous","Match"
"13681",17,18,"disamb","fp",82,"disamb fp",1,0,400,400,"Ambiguous","Match"
"13683",17,6,"disamb","fp",82,"disamb fp",1,0,542,542,"Ambiguous","Match"
"13685",17,14,"disamb","fp",82,"disamb fp",1,0,310,310,"Ambiguous","Match"
"13687",17,5,"disamb","fp",82,"disamb fp",4,0,652,652,"Unambiguous","Mismatch"
"13689",17,13,"disamb","fp",82,"disamb fp",4,0,514,514,"Unambiguous","Mismatch"
"13691",17,17,"disamb","fp",82,"disamb fp",4,0,350,350,"Unambiguous","Mismatch"
"13693",17,3,"disamb","fp",82,"disamb fp",2,1,0,NA,"Ambiguous","Mismatch"
"13695",17,4,"disamb","fp",82,"disamb fp",3,0,566,566,"Unambiguous","Match"
"13697",17,12,"disamb","fp",82,"disamb fp",3,0,292,292,"Unambiguous","Match"
"13699",17,19,"disamb","fp",82,"disamb fp",2,0,244,244,"Ambiguous","Mismatch"
"13701",17,22,"disamb","fp",82,"disamb fp",1,0,772,772,"Ambiguous","Match"
"13703",17,23,"disamb","fp",82,"disamb fp",2,0,414,414,"Ambiguous","Mismatch"
"13705",17,10,"disamb","fp",82,"disamb fp",1,0,178,178,"Ambiguous","Match"
"13707",17,21,"disamb","fp",82,"disamb fp",4,0,246,246,"Unambiguous","Mismatch"
"13709",17,7,"disamb","fp",82,"disamb fp",2,0,314,314,"Ambiguous","Mismatch"
"14527",18,17,"disamb","fp",89,"disamb fp",1,0,206,206,"Ambiguous","Match"
"14529",18,5,"disamb","fp",89,"disamb fp",1,1,0,NA,"Ambiguous","Match"
"14531",18,12,"disamb","fp",89,"disamb fp",4,1,0,NA,"Unambiguous","Mismatch"
"14533",18,24,"disamb","fp",89,"disamb fp",4,1,0,NA,"Unambiguous","Mismatch"
"14535",18,23,"disamb","fp",89,"disamb fp",3,0,294,294,"Unambiguous","Match"
"14537",18,16,"disamb","fp",89,"disamb fp",4,0,270,270,"Unambiguous","Mismatch"
"14539",18,8,"disamb","fp",89,"disamb fp",4,0,242,242,"Unambiguous","Mismatch"
"14541",18,1,"disamb","fp",89,"disamb fp",1,0,422,422,"Ambiguous","Match"
"14543",18,15,"disamb","fp",89,"disamb fp",3,1,0,NA,"Unambiguous","Match"
"14545",18,14,"disamb","fp",89,"disamb fp",2,1,0,NA,"Ambiguous","Mismatch"
"14547",18,3,"disamb","fp",89,"disamb fp",3,0,218,218,"Unambiguous","Match"
"14549",18,18,"disamb","fp",89,"disamb fp",2,0,244,244,"Ambiguous","Mismatch"
"14551",18,21,"disamb","fp",89,"disamb fp",1,0,198,198,"Ambiguous","Match"
"14553",18,2,"disamb","fp",89,"disamb fp",2,0,246,246,"Ambiguous","Mismatch"
"14555",18,13,"disamb","fp",89,"disamb fp",1,0,854,854,"Ambiguous","Match"
"14557",18,20,"disamb","fp",89,"disamb fp",4,0,234,234,"Unambiguous","Mismatch"
"14559",18,4,"disamb","fp",89,"disamb fp",4,1,0,NA,"Unambiguous","Mismatch"
"14561",18,7,"disamb","fp",89,"disamb fp",3,0,200,200,"Unambiguous","Match"
"14563",18,6,"disamb","fp",89,"disamb fp",2,0,270,270,"Ambiguous","Mismatch"
"14565",18,10,"disamb","fp",89,"disamb fp",2,0,264,264,"Ambiguous","Mismatch"
"14567",18,22,"disamb","fp",89,"disamb fp",2,0,256,256,"Ambiguous","Mismatch"
"14569",18,9,"disamb","fp",89,"disamb fp",1,0,208,208,"Ambiguous","Match"
"14571",18,19,"disamb","fp",89,"disamb fp",3,0,238,238,"Unambiguous","Match"
"14573",18,11,"disamb","fp",89,"disamb fp",3,0,176,176,"Unambiguous","Match"
"15392",19,8,"disamb","fp",53,"disamb fp",1,0,638,638,"Ambiguous","Match"
"15394",19,7,"disamb","fp",53,"disamb fp",4,0,208,208,"Unambiguous","Mismatch"
"15396",19,11,"disamb","fp",53,"disamb fp",4,0,168,168,"Unambiguous","Mismatch"
"15398",19,20,"disamb","fp",53,"disamb fp",1,0,516,516,"Ambiguous","Match"
"15400",19,21,"disamb","fp",53,"disamb fp",2,0,686,686,"Ambiguous","Mismatch"
"15402",19,19,"disamb","fp",53,"disamb fp",4,0,180,180,"Unambiguous","Mismatch"
"15404",19,5,"disamb","fp",53,"disamb fp",2,0,266,266,"Ambiguous","Mismatch"
"15406",19,12,"disamb","fp",53,"disamb fp",1,1,0,NA,"Ambiguous","Match"
"15408",19,2,"disamb","fp",53,"disamb fp",3,0,164,164,"Unambiguous","Match"
"15410",19,13,"disamb","fp",53,"disamb fp",2,0,302,302,"Ambiguous","Mismatch"
"15412",19,17,"disamb","fp",53,"disamb fp",2,0,322,322,"Ambiguous","Mismatch"
"15414",19,6,"disamb","fp",53,"disamb fp",3,0,326,326,"Unambiguous","Match"
"15416",19,18,"disamb","fp",53,"disamb fp",3,0,308,308,"Unambiguous","Match"
"15418",19,3,"disamb","fp",53,"disamb fp",4,1,0,NA,"Unambiguous","Mismatch"
"15420",19,24,"disamb","fp",53,"disamb fp",1,1,0,NA,"Ambiguous","Match"
"15422",19,1,"disamb","fp",53,"disamb fp",2,0,274,274,"Ambiguous","Mismatch"
"15424",19,9,"disamb","fp",53,"disamb fp",2,0,522,522,"Ambiguous","Mismatch"
"15426",19,10,"disamb","fp",53,"disamb fp",3,0,212,212,"Unambiguous","Match"
"15428",19,23,"disamb","fp",53,"disamb fp",4,0,266,266,"Unambiguous","Mismatch"
"15430",19,4,"disamb","fp",53,"disamb fp",1,0,124,124,"Ambiguous","Match"
"15432",19,14,"disamb","fp",53,"disamb fp",3,0,276,276,"Unambiguous","Match"
"15434",19,22,"disamb","fp",53,"disamb fp",3,0,234,234,"Unambiguous","Match"
"15436",19,16,"disamb","fp",53,"disamb fp",1,0,194,194,"Ambiguous","Match"
"15438",19,15,"disamb","fp",53,"disamb fp",4,0,184,184,"Unambiguous","Mismatch"
"16256",20,6,"disamb","fp",81,"disamb fp",4,0,268,268,"Unambiguous","Mismatch"
"16258",20,12,"disamb","fp",81,"disamb fp",2,1,0,NA,"Ambiguous","Mismatch"
"16260",20,4,"disamb","fp",81,"disamb fp",2,0,378,378,"Ambiguous","Mismatch"
"16262",20,19,"disamb","fp",81,"disamb fp",1,0,174,174,"Ambiguous","Match"
"16264",20,7,"disamb","fp",81,"disamb fp",1,0,146,146,"Ambiguous","Match"
"16266",20,22,"disamb","fp",81,"disamb fp",4,1,0,NA,"Unambiguous","Mismatch"
"16268",20,14,"disamb","fp",81,"disamb fp",4,0,188,188,"Unambiguous","Mismatch"
"16270",20,2,"disamb","fp",81,"disamb fp",4,0,194,194,"Unambiguous","Mismatch"
"16272",20,8,"disamb","fp",81,"disamb fp",2,0,206,206,"Ambiguous","Mismatch"
"16274",20,10,"disamb","fp",81,"disamb fp",4,0,180,180,"Unambiguous","Mismatch"
"16276",20,23,"disamb","fp",81,"disamb fp",1,0,232,232,"Ambiguous","Match"
"16278",20,13,"disamb","fp",81,"disamb fp",3,0,204,204,"Unambiguous","Match"
"16280",20,3,"disamb","fp",81,"disamb fp",1,0,166,166,"Ambiguous","Match"
"16282",20,5,"disamb","fp",81,"disamb fp",3,1,0,NA,"Unambiguous","Match"
"16284",20,21,"disamb","fp",81,"disamb fp",3,0,378,378,"Unambiguous","Match"
"16286",20,18,"disamb","fp",81,"disamb fp",4,0,182,182,"Unambiguous","Mismatch"
"16288",20,9,"disamb","fp",81,"disamb fp",3,0,208,208,"Unambiguous","Match"
"16290",20,17,"disamb","fp",81,"disamb fp",3,0,346,346,"Unambiguous","Match"
"16292",20,11,"disamb","fp",81,"disamb fp",1,0,334,334,"Ambiguous","Match"
"16294",20,1,"disamb","fp",81,"disamb fp",3,0,190,190,"Unambiguous","Match"
"16296",20,24,"disamb","fp",81,"disamb fp",2,0,212,212,"Ambiguous","Mismatch"
"16298",20,16,"disamb","fp",81,"disamb fp",2,0,130,130,"Ambiguous","Mismatch"
"16300",20,15,"disamb","fp",81,"disamb fp",1,0,444,444,"Ambiguous","Match"
"16302",20,20,"disamb","fp",81,"disamb fp",2,0,216,216,"Ambiguous","Mismatch"
"17120",21,4,"disamb","fp",86,"disamb fp",3,0,160,160,"Unambiguous","Match"
"17122",21,23,"disamb","fp",86,"disamb fp",2,0,596,596,"Ambiguous","Mismatch"
"17124",21,22,"disamb","fp",86,"disamb fp",1,0,196,196,"Ambiguous","Match"
"17126",21,2,"disamb","fp",86,"disamb fp",1,0,442,442,"Ambiguous","Match"
"17128",21,10,"disamb","fp",86,"disamb fp",1,0,292,292,"Ambiguous","Match"
"17130",21,12,"disamb","fp",86,"disamb fp",3,0,272,272,"Unambiguous","Match"
"17132",21,18,"disamb","fp",86,"disamb fp",1,0,92,92,"Ambiguous","Match"
"17134",21,21,"disamb","fp",86,"disamb fp",4,0,192,192,"Unambiguous","Mismatch"
"17136",21,7,"disamb","fp",86,"disamb fp",2,0,286,286,"Ambiguous","Mismatch"
"17138",21,14,"disamb","fp",86,"disamb fp",1,0,158,158,"Ambiguous","Match"
"17140",21,15,"disamb","fp",86,"disamb fp",2,0,330,330,"Ambiguous","Mismatch"
"17142",21,17,"disamb","fp",86,"disamb fp",4,0,362,362,"Unambiguous","Mismatch"
"17144",21,16,"disamb","fp",86,"disamb fp",3,0,288,288,"Unambiguous","Match"
"17146",21,20,"disamb","fp",86,"disamb fp",3,0,156,156,"Unambiguous","Match"
"17148",21,6,"disamb","fp",86,"disamb fp",1,0,202,202,"Ambiguous","Match"
"17150",21,3,"disamb","fp",86,"disamb fp",2,0,332,332,"Ambiguous","Mismatch"
"17152",21,9,"disamb","fp",86,"disamb fp",4,0,314,314,"Unambiguous","Mismatch"
"17154",21,19,"disamb","fp",86,"disamb fp",2,0,496,496,"Ambiguous","Mismatch"
"17156",21,8,"disamb","fp",86,"disamb fp",3,0,150,150,"Unambiguous","Match"
"17158",21,5,"disamb","fp",86,"disamb fp",4,0,376,376,"Unambiguous","Mismatch"
"17160",21,24,"disamb","fp",86,"disamb fp",3,1,0,NA,"Unambiguous","Match"
"17162",21,1,"disamb","fp",86,"disamb fp",4,0,290,290,"Unambiguous","Mismatch"
"17164",21,11,"disamb","fp",86,"disamb fp",2,0,222,222,"Ambiguous","Mismatch"
"17166",21,13,"disamb","fp",86,"disamb fp",4,0,168,168,"Unambiguous","Mismatch"
"17983",22,4,"disamb","fp",53,"disamb fp",4,0,458,458,"Unambiguous","Mismatch"
"17985",22,2,"disamb","fp",53,"disamb fp",2,0,480,480,"Ambiguous","Mismatch"
"17987",22,16,"disamb","fp",53,"disamb fp",4,0,324,324,"Unambiguous","Mismatch"
"17989",22,7,"disamb","fp",53,"disamb fp",3,0,290,290,"Unambiguous","Match"
"17991",22,12,"disamb","fp",53,"disamb fp",4,0,294,294,"Unambiguous","Mismatch"
"17993",22,20,"disamb","fp",53,"disamb fp",4,0,330,330,"Unambiguous","Mismatch"
"17995",22,24,"disamb","fp",53,"disamb fp",4,0,372,372,"Unambiguous","Mismatch"
"17997",22,15,"disamb","fp",53,"disamb fp",3,0,294,294,"Unambiguous","Match"
"17999",22,22,"disamb","fp",53,"disamb fp",2,0,292,292,"Ambiguous","Mismatch"
"18001",22,11,"disamb","fp",53,"disamb fp",3,0,320,320,"Unambiguous","Match"
"18003",22,19,"disamb","fp",53,"disamb fp",3,0,646,646,"Unambiguous","Match"
"18005",22,21,"disamb","fp",53,"disamb fp",1,0,312,312,"Ambiguous","Match"
"18007",22,8,"disamb","fp",53,"disamb fp",4,0,466,466,"Unambiguous","Mismatch"
"18009",22,23,"disamb","fp",53,"disamb fp",3,0,602,602,"Unambiguous","Match"
"18011",22,14,"disamb","fp",53,"disamb fp",2,0,342,342,"Ambiguous","Mismatch"
"18013",22,9,"disamb","fp",53,"disamb fp",1,0,302,302,"Ambiguous","Match"
"18015",22,1,"disamb","fp",53,"disamb fp",1,0,776,776,"Ambiguous","Match"
"18017",22,3,"disamb","fp",53,"disamb fp",3,0,638,638,"Unambiguous","Match"
"18019",22,5,"disamb","fp",53,"disamb fp",1,0,242,242,"Ambiguous","Match"
"18021",22,13,"disamb","fp",53,"disamb fp",1,0,530,530,"Ambiguous","Match"
"18023",22,6,"disamb","fp",53,"disamb fp",2,0,428,428,"Ambiguous","Mismatch"
"18025",22,18,"disamb","fp",53,"disamb fp",2,0,256,256,"Ambiguous","Mismatch"
"18027",22,10,"disamb","fp",53,"disamb fp",2,0,268,268,"Ambiguous","Mismatch"
"18029",22,17,"disamb","fp",53,"disamb fp",1,0,294,294,"Ambiguous","Match"
"18847",23,20,"disamb","fp",79,"disamb fp",2,0,551,551,"Ambiguous","Mismatch"
"18849",23,23,"disamb","fp",79,"disamb fp",1,0,244,244,"Ambiguous","Match"
"18851",23,16,"disamb","fp",79,"disamb fp",2,0,571,571,"Ambiguous","Mismatch"
"18853",23,8,"disamb","fp",79,"disamb fp",2,0,446,446,"Ambiguous","Mismatch"
"18855",23,5,"disamb","fp",79,"disamb fp",3,0,509,509,"Unambiguous","Match"
"18857",23,7,"disamb","fp",79,"disamb fp",1,0,223,223,"Ambiguous","Match"
"18859",23,2,"disamb","fp",79,"disamb fp",4,0,151,151,"Unambiguous","Mismatch"
"18861",23,21,"disamb","fp",79,"disamb fp",3,0,209,209,"Unambiguous","Match"
"18863",23,6,"disamb","fp",79,"disamb fp",4,0,273,273,"Unambiguous","Mismatch"
"18865",23,17,"disamb","fp",79,"disamb fp",3,0,381,381,"Unambiguous","Match"
"18867",23,12,"disamb","fp",79,"disamb fp",2,0,158,158,"Ambiguous","Mismatch"
"18869",23,13,"disamb","fp",79,"disamb fp",3,0,252,252,"Unambiguous","Match"
"18871",23,24,"disamb","fp",79,"disamb fp",2,1,0,NA,"Ambiguous","Mismatch"
"18873",23,11,"disamb","fp",79,"disamb fp",1,0,292,292,"Ambiguous","Match"
"18875",23,4,"disamb","fp",79,"disamb fp",2,0,495,495,"Ambiguous","Mismatch"
"18877",23,22,"disamb","fp",79,"disamb fp",4,0,263,263,"Unambiguous","Mismatch"
"18879",23,14,"disamb","fp",79,"disamb fp",4,0,303,303,"Unambiguous","Mismatch"
"18881",23,3,"disamb","fp",79,"disamb fp",1,1,0,NA,"Ambiguous","Match"
"18883",23,9,"disamb","fp",79,"disamb fp",3,0,224,224,"Unambiguous","Match"
"18885",23,15,"disamb","fp",79,"disamb fp",1,0,137,137,"Ambiguous","Match"
"18887",23,1,"disamb","fp",79,"disamb fp",3,0,180,180,"Unambiguous","Match"
"18889",23,10,"disamb","fp",79,"disamb fp",4,0,226,226,"Unambiguous","Mismatch"
"18891",23,18,"disamb","fp",79,"disamb fp",4,0,184,184,"Unambiguous","Mismatch"
"18893",23,19,"disamb","fp",79,"disamb fp",1,0,315,315,"Ambiguous","Match"
"19711",24,11,"disamb","fp",86,"disamb fp",4,0,420,420,"Unambiguous","Mismatch"
"19714",24,13,"disamb","fp",86,"disamb fp",2,0,280,280,"Ambiguous","Mismatch"
"19716",24,4,"disamb","fp",86,"disamb fp",1,0,260,260,"Ambiguous","Match"
"19718",24,12,"disamb","fp",86,"disamb fp",1,0,352,352,"Ambiguous","Match"
"19720",24,16,"disamb","fp",86,"disamb fp",1,0,574,574,"Ambiguous","Match"
"19722",24,1,"disamb","fp",86,"disamb fp",2,0,288,288,"Ambiguous","Mismatch"
"19724",24,2,"disamb","fp",86,"disamb fp",3,0,338,338,"Unambiguous","Match"
"19726",24,18,"disamb","fp",86,"disamb fp",3,0,310,310,"Unambiguous","Match"
"19728",24,6,"disamb","fp",86,"disamb fp",3,0,648,648,"Unambiguous","Match"
"19730",24,14,"disamb","fp",86,"disamb fp",3,0,334,334,"Unambiguous","Match"
"19732",24,23,"disamb","fp",86,"disamb fp",4,0,420,420,"Unambiguous","Mismatch"
"19734",24,8,"disamb","fp",86,"disamb fp",1,0,354,354,"Ambiguous","Match"
"19736",24,10,"disamb","fp",86,"disamb fp",3,0,268,268,"Unambiguous","Match"
"19738",24,7,"disamb","fp",86,"disamb fp",4,0,304,304,"Unambiguous","Mismatch"
"19740",24,20,"disamb","fp",86,"disamb fp",1,0,624,624,"Ambiguous","Match"
"19742",24,5,"disamb","fp",86,"disamb fp",2,0,528,528,"Ambiguous","Mismatch"
"19744",24,17,"disamb","fp",86,"disamb fp",2,0,348,348,"Ambiguous","Mismatch"
"19746",24,24,"disamb","fp",86,"disamb fp",1,0,288,288,"Ambiguous","Match"
"19748",24,9,"disamb","fp",86,"disamb fp",2,0,352,352,"Ambiguous","Mismatch"
"19750",24,19,"disamb","fp",86,"disamb fp",4,0,296,296,"Unambiguous","Mismatch"
"19752",24,3,"disamb","fp",86,"disamb fp",4,0,350,350,"Unambiguous","Mismatch"
"19754",24,22,"disamb","fp",86,"disamb fp",3,0,224,224,"Unambiguous","Match"
"19756",24,15,"disamb","fp",86,"disamb fp",4,0,742,742,"Unambiguous","Mismatch"
"20558",25,2,"disamb","fp",52,"disamb fp",4,0,132,132,"Unambiguous","Mismatch"
"20560",25,5,"disamb","fp",52,"disamb fp",3,0,162,162,"Unambiguous","Match"
"20562",25,17,"disamb","fp",52,"disamb fp",3,0,214,214,"Unambiguous","Match"
"20564",25,10,"disamb","fp",52,"disamb fp",4,0,186,186,"Unambiguous","Mismatch"
"20566",25,23,"disamb","fp",52,"disamb fp",1,0,278,278,"Ambiguous","Match"
"20568",25,18,"disamb","fp",52,"disamb fp",4,0,172,172,"Unambiguous","Mismatch"
"20570",25,14,"disamb","fp",52,"disamb fp",4,0,186,186,"Unambiguous","Mismatch"
"20572",25,6,"disamb","fp",52,"disamb fp",4,0,162,162,"Unambiguous","Mismatch"
"20574",25,16,"disamb","fp",52,"disamb fp",2,0,184,184,"Ambiguous","Mismatch"
"20576",25,20,"disamb","fp",52,"disamb fp",2,0,214,214,"Ambiguous","Mismatch"
"20578",25,24,"disamb","fp",52,"disamb fp",2,0,188,188,"Ambiguous","Mismatch"
"20580",25,22,"disamb","fp",52,"disamb fp",4,0,144,144,"Unambiguous","Mismatch"
"20582",25,9,"disamb","fp",52,"disamb fp",3,0,412,412,"Unambiguous","Match"
"20584",25,7,"disamb","fp",52,"disamb fp",1,0,148,148,"Ambiguous","Match"
"20586",25,15,"disamb","fp",52,"disamb fp",1,0,188,188,"Ambiguous","Match"
"20588",25,12,"disamb","fp",52,"disamb fp",2,0,222,222,"Ambiguous","Mismatch"
"20590",25,3,"disamb","fp",52,"disamb fp",1,0,156,156,"Ambiguous","Match"
"20592",25,4,"disamb","fp",52,"disamb fp",2,0,454,454,"Ambiguous","Mismatch"
"20594",25,19,"disamb","fp",52,"disamb fp",1,0,184,184,"Ambiguous","Match"
"20596",25,21,"disamb","fp",52,"disamb fp",3,0,422,422,"Unambiguous","Match"
"20598",25,11,"disamb","fp",52,"disamb fp",1,0,190,190,"Ambiguous","Match"
"20600",25,1,"disamb","fp",52,"disamb fp",3,0,330,330,"Unambiguous","Match"
"20602",25,13,"disamb","fp",52,"disamb fp",3,0,388,388,"Unambiguous","Match"
"20604",25,8,"disamb","fp",52,"disamb fp",2,0,198,198,"Ambiguous","Mismatch"
"21422",26,14,"disamb","fp",83,"disamb fp",1,0,322,322,"Ambiguous","Match"
"21424",26,17,"disamb","fp",83,"disamb fp",4,0,206,206,"Unambiguous","Mismatch"
"21426",26,20,"disamb","fp",83,"disamb fp",3,0,274,274,"Unambiguous","Match"
"21428",26,6,"disamb","fp",83,"disamb fp",1,0,484,484,"Ambiguous","Match"
