"","subject","item","region","measure","sort","condition","skips","rawdata","nozero","proficiency","ambiguity","continuation","trimmed_nozero"
"563",12,47,"disamb","fp","disamb fp",8,0,226,226,71,"Unambiguous","Inconsistent",226
"565",12,48,"disamb","fp","disamb fp",5,1,0,NA,71,"Ambiguous","Consistent",NA
"567",12,39,"disamb","fp","disamb fp",8,1,0,NA,71,"Unambiguous","Inconsistent",NA
"569",12,26,"disamb","fp","disamb fp",7,0,217,217,71,"Ambiguous","Inconsistent",217
"571",12,40,"disamb","fp","disamb fp",5,0,199,199,71,"Ambiguous","Consistent",199
"572",13,47,"disamb","fp","disamb fp",6,0,326,326,71,"Unambiguous","Consistent",326
"574",13,27,"disamb","fp","disamb fp",6,0,794,794,71,"Unambiguous","Consistent",794
"576",13,41,"disamb","fp","disamb fp",8,0,548,548,71,"Unambiguous","Inconsistent",548
"578",13,35,"disamb","fp","disamb fp",6,0,454,454,71,"Unambiguous","Consistent",454
"580",13,37,"disamb","fp","disamb fp",8,0,520,520,71,"Unambiguous","Inconsistent",520
"582",13,43,"disamb","fp","disamb fp",6,0,546,546,71,"Unambiguous","Consistent",546
"584",13,44,"disamb","fp","disamb fp",7,0,770,770,71,"Ambiguous","Inconsistent",770
"586",13,46,"disamb","fp","disamb fp",5,0,510,510,71,"Ambiguous","Consistent",510
"588",13,25,"disamb","fp","disamb fp",8,0,1344,1344,71,"Unambiguous","Inconsistent",NA
"590",13,30,"disamb","fp","disamb fp",5,0,474,474,71,"Ambiguous","Consistent",474
"592",13,29,"disamb","fp","disamb fp",8,0,428,428,71,"Unambiguous","Inconsistent",428
"594",13,31,"disamb","fp","disamb fp",6,0,220,220,71,"Unambiguous","Consistent",220
"596",13,38,"disamb","fp","disamb fp",5,0,566,566,71,"Ambiguous","Consistent",566
"598",13,32,"disamb","fp","disamb fp",7,0,758,758,71,"Ambiguous","Inconsistent",758
"600",13,34,"disamb","fp","disamb fp",5,0,416,416,71,"Ambiguous","Consistent",416
"602",13,26,"disamb","fp","disamb fp",5,0,370,370,71,"Ambiguous","Consistent",370
"604",13,39,"disamb","fp","disamb fp",6,0,348,348,71,"Unambiguous","Consistent",348
"606",13,33,"disamb","fp","disamb fp",8,0,376,376,71,"Unambiguous","Inconsistent",376
"608",13,36,"disamb","fp","disamb fp",7,0,310,310,71,"Ambiguous","Inconsistent",310
"610",13,48,"disamb","fp","disamb fp",7,0,486,486,71,"Ambiguous","Inconsistent",486
"612",13,40,"disamb","fp","disamb fp",7,0,720,720,71,"Ambiguous","Inconsistent",720
"614",13,45,"disamb","fp","disamb fp",8,0,452,452,71,"Unambiguous","Inconsistent",452
"616",13,42,"disamb","fp","disamb fp",5,0,614,614,71,"Ambiguous","Consistent",614
"618",13,28,"disamb","fp","disamb fp",7,0,492,492,71,"Ambiguous","Inconsistent",492
"621",14,41,"disamb","fp","disamb fp",5,0,584,584,71,"Ambiguous","Consistent",584
"623",14,34,"disamb","fp","disamb fp",6,0,316,316,71,"Unambiguous","Consistent",316
"625",14,35,"disamb","fp","disamb fp",7,0,204,204,71,"Ambiguous","Inconsistent",204
"627",14,27,"disamb","fp","disamb fp",7,0,686,686,71,"Ambiguous","Inconsistent",686
"629",14,44,"disamb","fp","disamb fp",8,0,244,244,71,"Unambiguous","Inconsistent",244
"631",14,33,"disamb","fp","disamb fp",5,0,290,290,71,"Ambiguous","Consistent",290
"633",14,28,"disamb","fp","disamb fp",8,0,464,464,71,"Unambiguous","Inconsistent",464
"635",14,26,"disamb","fp","disamb fp",6,0,338,338,71,"Unambiguous","Consistent",338
"637",14,37,"disamb","fp","disamb fp",5,0,356,356,71,"Ambiguous","Consistent",356
"639",14,36,"disamb","fp","disamb fp",8,0,204,204,71,"Unambiguous","Inconsistent",204
"641",14,46,"disamb","fp","disamb fp",6,1,0,NA,71,"Unambiguous","Consistent",NA
"643",14,29,"disamb","fp","disamb fp",5,0,142,142,71,"Ambiguous","Consistent",142
"645",14,38,"disamb","fp","disamb fp",6,0,350,350,71,"Unambiguous","Consistent",350
"647",14,39,"disamb","fp","disamb fp",7,0,396,396,71,"Ambiguous","Inconsistent",396
"649",14,47,"disamb","fp","disamb fp",7,0,714,714,71,"Ambiguous","Inconsistent",714
"651",14,25,"disamb","fp","disamb fp",5,0,266,266,71,"Ambiguous","Consistent",266
"653",14,48,"disamb","fp","disamb fp",8,0,568,568,71,"Unambiguous","Inconsistent",568
"655",14,42,"disamb","fp","disamb fp",6,0,660,660,71,"Unambiguous","Consistent",660
"657",14,45,"disamb","fp","disamb fp",5,0,402,402,71,"Ambiguous","Consistent",402
"659",14,43,"disamb","fp","disamb fp",7,0,458,458,71,"Ambiguous","Inconsistent",458
"661",14,32,"disamb","fp","disamb fp",8,0,478,478,71,"Unambiguous","Inconsistent",478
"663",14,40,"disamb","fp","disamb fp",8,0,246,246,71,"Unambiguous","Inconsistent",246
"665",14,30,"disamb","fp","disamb fp",6,0,266,266,71,"Unambiguous","Consistent",266
"667",14,31,"disamb","fp","disamb fp",7,0,212,212,71,"Ambiguous","Inconsistent",212
"669",15,34,"disamb","fp","disamb fp",7,0,260,260,71,"Ambiguous","Inconsistent",260
"671",15,30,"disamb","fp","disamb fp",7,0,464,464,71,"Ambiguous","Inconsistent",464
"673",15,35,"disamb","fp","disamb fp",8,0,258,258,71,"Unambiguous","Inconsistent",258
"675",15,38,"disamb","fp","disamb fp",7,0,546,546,71,"Ambiguous","Inconsistent",546
"677",15,46,"disamb","fp","disamb fp",7,0,266,266,71,"Ambiguous","Inconsistent",266
"678",15,36,"disamb","fp","disamb fp",5,0,758,758,71,"Ambiguous","Consistent",758
"680",15,25,"disamb","fp","disamb fp",6,0,454,454,71,"Unambiguous","Consistent",454
"682",15,28,"disamb","fp","disamb fp",5,0,482,482,71,"Ambiguous","Consistent",482
"684",15,33,"disamb","fp","disamb fp",6,0,452,452,71,"Unambiguous","Consistent",452
"686",15,42,"disamb","fp","disamb fp",7,0,282,282,71,"Ambiguous","Inconsistent",282
"688",15,45,"disamb","fp","disamb fp",6,0,614,614,71,"Unambiguous","Consistent",614
"690",15,29,"disamb","fp","disamb fp",6,0,780,780,71,"Unambiguous","Consistent",780
"692",15,41,"disamb","fp","disamb fp",6,0,660,660,71,"Unambiguous","Consistent",660
"694",15,31,"disamb","fp","disamb fp",8,0,506,506,71,"Unambiguous","Inconsistent",506
"696",15,47,"disamb","fp","disamb fp",8,0,434,434,71,"Unambiguous","Inconsistent",434
"697",15,37,"disamb","fp","disamb fp",6,0,374,374,71,"Unambiguous","Consistent",374
"699",15,27,"disamb","fp","disamb fp",8,0,376,376,71,"Unambiguous","Inconsistent",376
"700",15,48,"disamb","fp","disamb fp",5,0,998,998,71,"Ambiguous","Consistent",998
"702",15,40,"disamb","fp","disamb fp",5,0,290,290,71,"Ambiguous","Consistent",290
"704",15,43,"disamb","fp","disamb fp",8,0,384,384,71,"Unambiguous","Inconsistent",384
"706",15,39,"disamb","fp","disamb fp",8,0,460,460,71,"Unambiguous","Inconsistent",460
"708",15,26,"disamb","fp","disamb fp",7,0,488,488,71,"Ambiguous","Inconsistent",488
"709",15,44,"disamb","fp","disamb fp",5,0,88,88,71,"Ambiguous","Consistent",88
"711",15,32,"disamb","fp","disamb fp",5,0,410,410,71,"Ambiguous","Consistent",410
"713",16,33,"disamb","fp","disamb fp",7,0,346,346,71,"Ambiguous","Inconsistent",346
"715",16,25,"disamb","fp","disamb fp",7,0,368,368,71,"Ambiguous","Inconsistent",368
"717",16,36,"disamb","fp","disamb fp",6,0,346,346,71,"Unambiguous","Consistent",346
"719",16,47,"disamb","fp","disamb fp",5,0,582,582,71,"Ambiguous","Consistent",582
"721",16,48,"disamb","fp","disamb fp",6,0,402,402,71,"Unambiguous","Consistent",402
"723",16,30,"disamb","fp","disamb fp",8,0,552,552,71,"Unambiguous","Inconsistent",552
"725",16,27,"disamb","fp","disamb fp",5,0,492,492,71,"Ambiguous","Consistent",492
"727",16,41,"disamb","fp","disamb fp",7,0,198,198,71,"Ambiguous","Inconsistent",198
"729",16,46,"disamb","fp","disamb fp",8,0,234,234,71,"Unambiguous","Inconsistent",234
"731",16,38,"disamb","fp","disamb fp",8,0,346,346,71,"Unambiguous","Inconsistent",346
"733",16,44,"disamb","fp","disamb fp",6,0,238,238,71,"Unambiguous","Consistent",238
"735",16,28,"disamb","fp","disamb fp",6,0,284,284,71,"Unambiguous","Consistent",284
"737",16,31,"disamb","fp","disamb fp",5,0,342,342,71,"Ambiguous","Consistent",342
"739",16,29,"disamb","fp","disamb fp",7,0,806,806,71,"Ambiguous","Inconsistent",806
"741",16,37,"disamb","fp","disamb fp",7,0,232,232,71,"Ambiguous","Inconsistent",232
"743",16,32,"disamb","fp","disamb fp",6,0,318,318,71,"Unambiguous","Consistent",318
"745",16,43,"disamb","fp","disamb fp",5,0,376,376,71,"Ambiguous","Consistent",376
"747",16,26,"disamb","fp","disamb fp",8,0,480,480,71,"Unambiguous","Inconsistent",480
"749",16,34,"disamb","fp","disamb fp",8,0,374,374,71,"Unambiguous","Inconsistent",374
"751",16,35,"disamb","fp","disamb fp",5,0,506,506,71,"Ambiguous","Consistent",506
"753",16,42,"disamb","fp","disamb fp",8,0,386,386,71,"Unambiguous","Inconsistent",386
"755",16,45,"disamb","fp","disamb fp",7,0,586,586,71,"Ambiguous","Inconsistent",586
"757",16,40,"disamb","fp","disamb fp",6,0,358,358,71,"Unambiguous","Consistent",358
"759",16,39,"disamb","fp","disamb fp",5,0,390,390,71,"Ambiguous","Consistent",390
"761",17,35,"disamb","fp","disamb fp",6,0,346,346,71,"Unambiguous","Consistent",346
"763",17,40,"disamb","fp","disamb fp",7,0,430,430,71,"Ambiguous","Inconsistent",430
"765",17,42,"disamb","fp","disamb fp",5,0,506,506,71,"Ambiguous","Consistent",506
"767",17,31,"disamb","fp","disamb fp",6,1,0,NA,71,"Unambiguous","Consistent",NA
"769",17,33,"disamb","fp","disamb fp",8,0,226,226,71,"Unambiguous","Inconsistent",226
"771",17,29,"disamb","fp","disamb fp",8,0,304,304,71,"Unambiguous","Inconsistent",304
"773",17,28,"disamb","fp","disamb fp",7,0,358,358,71,"Ambiguous","Inconsistent",358
"775",17,41,"disamb","fp","disamb fp",8,0,334,334,71,"Unambiguous","Inconsistent",334
"777",17,44,"disamb","fp","disamb fp",7,0,346,346,71,"Ambiguous","Inconsistent",346
"779",17,37,"disamb","fp","disamb fp",8,0,598,598,71,"Unambiguous","Inconsistent",598
"781",17,30,"disamb","fp","disamb fp",5,0,228,228,71,"Ambiguous","Consistent",228
"783",17,38,"disamb","fp","disamb fp",5,0,304,304,71,"Ambiguous","Consistent",304
"785",17,47,"disamb","fp","disamb fp",6,0,232,232,71,"Unambiguous","Consistent",232
"787",17,32,"disamb","fp","disamb fp",7,0,504,504,71,"Ambiguous","Inconsistent",504
"789",17,45,"disamb","fp","disamb fp",8,0,414,414,71,"Unambiguous","Inconsistent",414
"791",17,39,"disamb","fp","disamb fp",6,0,648,648,71,"Unambiguous","Consistent",648
"793",17,27,"disamb","fp","disamb fp",6,0,406,406,71,"Unambiguous","Consistent",406
"795",17,43,"disamb","fp","disamb fp",6,0,416,416,71,"Unambiguous","Consistent",416
"797",17,48,"disamb","fp","disamb fp",7,1,0,NA,71,"Ambiguous","Inconsistent",NA
"799",17,34,"disamb","fp","disamb fp",5,0,376,376,71,"Ambiguous","Consistent",376
"801",17,25,"disamb","fp","disamb fp",8,0,274,274,71,"Unambiguous","Inconsistent",274
"803",17,36,"disamb","fp","disamb fp",7,0,400,400,71,"Ambiguous","Inconsistent",400
"805",17,26,"disamb","fp","disamb fp",5,0,140,140,71,"Ambiguous","Consistent",140
"807",17,46,"disamb","fp","disamb fp",5,0,308,308,71,"Ambiguous","Consistent",308
"809",18,47,"disamb","fp","disamb fp",7,1,0,NA,71,"Ambiguous","Inconsistent",NA
"811",18,28,"disamb","fp","disamb fp",8,1,0,NA,71,"Unambiguous","Inconsistent",NA
"813",18,27,"disamb","fp","disamb fp",7,1,0,NA,71,"Ambiguous","Inconsistent",NA
"815",18,38,"disamb","fp","disamb fp",6,1,0,NA,71,"Unambiguous","Consistent",NA
"817",18,34,"disamb","fp","disamb fp",6,1,0,NA,71,"Unambiguous","Consistent",NA
"819",18,39,"disamb","fp","disamb fp",7,1,0,NA,71,"Ambiguous","Inconsistent",NA
"821",18,31,"disamb","fp","disamb fp",7,1,0,NA,71,"Ambiguous","Inconsistent",NA
"823",18,37,"disamb","fp","disamb fp",5,0,260,260,71,"Ambiguous","Consistent",260
"825",18,45,"disamb","fp","disamb fp",5,1,0,NA,71,"Ambiguous","Consistent",NA
"827",18,40,"disamb","fp","disamb fp",8,0,290,290,71,"Unambiguous","Inconsistent",290
"829",18,33,"disamb","fp","disamb fp",5,1,0,NA,71,"Ambiguous","Consistent",NA
"831",18,48,"disamb","fp","disamb fp",8,1,0,NA,71,"Unambiguous","Inconsistent",NA
"833",18,30,"disamb","fp","disamb fp",6,1,0,NA,71,"Unambiguous","Consistent",NA
"835",18,42,"disamb","fp","disamb fp",6,0,330,330,71,"Unambiguous","Consistent",330
"837",18,25,"disamb","fp","disamb fp",5,0,382,382,71,"Ambiguous","Consistent",382
"839",18,32,"disamb","fp","disamb fp",8,0,320,320,71,"Unambiguous","Inconsistent",320
"841",18,44,"disamb","fp","disamb fp",8,1,0,NA,71,"Unambiguous","Inconsistent",NA
"843",18,29,"disamb","fp","disamb fp",5,0,346,346,71,"Ambiguous","Consistent",346
"845",18,41,"disamb","fp","disamb fp",5,0,304,304,71,"Ambiguous","Consistent",304
"847",18,35,"disamb","fp","disamb fp",7,1,0,NA,71,"Ambiguous","Inconsistent",NA
"849",18,46,"disamb","fp","disamb fp",6,0,216,216,71,"Unambiguous","Consistent",216
"851",18,26,"disamb","fp","disamb fp",6,0,284,284,71,"Unambiguous","Consistent",284
"853",18,36,"disamb","fp","disamb fp",8,0,300,300,71,"Unambiguous","Inconsistent",300
"855",18,43,"disamb","fp","disamb fp",7,0,398,398,71,"Ambiguous","Inconsistent",398
"856",19,29,"disamb","fp","disamb fp",6,0,314,314,71,"Unambiguous","Consistent",314
"858",19,45,"disamb","fp","disamb fp",6,0,246,246,71,"Unambiguous","Consistent",246
"860",19,27,"disamb","fp","disamb fp",8,0,362,362,71,"Unambiguous","Inconsistent",362
"862",19,46,"disamb","fp","disamb fp",7,1,0,NA,71,"Ambiguous","Inconsistent",NA
"864",19,41,"disamb","fp","disamb fp",6,0,300,300,71,"Unambiguous","Consistent",300
"866",19,30,"disamb","fp","disamb fp",7,0,290,290,71,"Ambiguous","Inconsistent",290
"868",19,47,"disamb","fp","disamb fp",8,0,152,152,71,"Unambiguous","Inconsistent",152
"870",19,33,"disamb","fp","disamb fp",6,0,278,278,71,"Unambiguous","Consistent",278
"872",19,39,"disamb","fp","disamb fp",8,0,364,364,71,"Unambiguous","Inconsistent",364
"874",19,40,"disamb","fp","disamb fp",5,0,354,354,71,"Ambiguous","Consistent",354
"876",19,48,"disamb","fp","disamb fp",5,1,0,NA,71,"Ambiguous","Consistent",NA
"878",19,32,"disamb","fp","disamb fp",5,0,326,326,71,"Ambiguous","Consistent",326
"880",19,42,"disamb","fp","disamb fp",7,0,506,506,71,"Ambiguous","Inconsistent",506
"882",19,31,"disamb","fp","disamb fp",8,0,336,336,71,"Unambiguous","Inconsistent",336
"884",19,34,"disamb","fp","disamb fp",7,0,376,376,71,"Ambiguous","Inconsistent",376
"886",19,35,"disamb","fp","disamb fp",8,0,142,142,71,"Unambiguous","Inconsistent",142
"888",19,37,"disamb","fp","disamb fp",6,0,356,356,71,"Unambiguous","Consistent",356
"890",19,26,"disamb","fp","disamb fp",7,0,322,322,71,"Ambiguous","Inconsistent",322
"892",19,43,"disamb","fp","disamb fp",8,0,496,496,71,"Unambiguous","Inconsistent",496
"894",19,25,"disamb","fp","disamb fp",6,0,120,120,71,"Unambiguous","Consistent",120
"896",19,28,"disamb","fp","disamb fp",5,0,178,178,71,"Ambiguous","Consistent",178
"898",19,44,"disamb","fp","disamb fp",5,0,220,220,71,"Ambiguous","Consistent",220
"900",19,36,"disamb","fp","disamb fp",5,0,352,352,71,"Ambiguous","Consistent",352
"902",19,38,"disamb","fp","disamb fp",7,0,520,520,71,"Ambiguous","Inconsistent",520
"904",20,41,"disamb","fp","disamb fp",7,0,96,96,71,"Ambiguous","Inconsistent",96
"906",20,37,"disamb","fp","disamb fp",7,1,0,NA,71,"Ambiguous","Inconsistent",NA
"908",20,47,"disamb","fp","disamb fp",5,0,322,322,71,"Ambiguous","Consistent",322
"910",20,25,"disamb","fp","disamb fp",7,0,310,310,71,"Ambiguous","Inconsistent",310
"912",20,39,"disamb","fp","disamb fp",5,1,0,NA,71,"Ambiguous","Consistent",NA
"914",20,40,"disamb","fp","disamb fp",6,0,354,354,71,"Unambiguous","Consistent",354
"916",20,30,"disamb","fp","disamb fp",8,1,0,NA,71,"Unambiguous","Inconsistent",NA
"918",20,34,"disamb","fp","disamb fp",8,0,210,210,71,"Unambiguous","Inconsistent",210
"920",20,26,"disamb","fp","disamb fp",8,0,208,208,71,"Unambiguous","Inconsistent",208
"922",20,28,"disamb","fp","disamb fp",6,0,336,336,71,"Unambiguous","Consistent",336
"924",20,36,"disamb","fp","disamb fp",6,0,304,304,71,"Unambiguous","Consistent",304
"926",20,45,"disamb","fp","disamb fp",7,0,382,382,71,"Ambiguous","Inconsistent",382
"928",20,42,"disamb","fp","disamb fp",8,0,344,344,71,"Unambiguous","Inconsistent",344
"930",20,29,"disamb","fp","disamb fp",7,0,366,366,71,"Ambiguous","Inconsistent",366
"932",20,44,"disamb","fp","disamb fp",6,0,146,146,71,"Unambiguous","Consistent",146
"934",20,46,"disamb","fp","disamb fp",8,0,96,96,71,"Unambiguous","Inconsistent",96
"936",20,32,"disamb","fp","disamb fp",6,0,430,430,71,"Unambiguous","Consistent",430
"938",20,38,"disamb","fp","disamb fp",8,1,0,NA,71,"Unambiguous","Inconsistent",NA
"940",20,43,"disamb","fp","disamb fp",5,0,358,358,71,"Ambiguous","Consistent",358
"942",20,33,"disamb","fp","disamb fp",7,0,368,368,71,"Ambiguous","Inconsistent",368
"944",20,31,"disamb","fp","disamb fp",5,0,502,502,71,"Ambiguous","Consistent",502
"946",20,35,"disamb","fp","disamb fp",5,0,390,390,71,"Ambiguous","Consistent",390
"948",20,48,"disamb","fp","disamb fp",6,1,0,NA,71,"Unambiguous","Consistent",NA
"950",20,27,"disamb","fp","disamb fp",5,0,510,510,71,"Ambiguous","Consistent",510
"952",21,31,"disamb","fp","disamb fp",6,0,1122,1122,71,"Unambiguous","Consistent",1122
"954",21,37,"disamb","fp","disamb fp",8,0,120,120,71,"Unambiguous","Inconsistent",120
"956",21,36,"disamb","fp","disamb fp",7,0,160,160,71,"Ambiguous","Inconsistent",160
"958",21,46,"disamb","fp","disamb fp",5,0,478,478,71,"Ambiguous","Consistent",478
"960",21,28,"disamb","fp","disamb fp",7,0,184,184,71,"Ambiguous","Inconsistent",184
"962",21,34,"disamb","fp","disamb fp",5,0,486,486,71,"Ambiguous","Consistent",486
"964",21,35,"disamb","fp","disamb fp",6,0,624,624,71,"Unambiguous","Consistent",624
"966",21,48,"disamb","fp","disamb fp",7,0,608,608,71,"Ambiguous","Inconsistent",608
"968",21,47,"disamb","fp","disamb fp",6,0,372,372,71,"Unambiguous","Consistent",372
"970",21,40,"disamb","fp","disamb fp",7,0,642,642,71,"Ambiguous","Inconsistent",642
"972",21,41,"disamb","fp","disamb fp",8,0,416,416,71,"Unambiguous","Inconsistent",416
"974",21,44,"disamb","fp","disamb fp",7,0,524,524,71,"Ambiguous","Inconsistent",524
"976",21,43,"disamb","fp","disamb fp",6,0,236,236,71,"Unambiguous","Consistent",236
"978",21,25,"disamb","fp","disamb fp",8,0,376,376,71,"Unambiguous","Inconsistent",376
"980",21,39,"disamb","fp","disamb fp",6,0,424,424,71,"Unambiguous","Consistent",424
"982",21,32,"disamb","fp","disamb fp",7,0,354,354,71,"Ambiguous","Inconsistent",354
"984",21,27,"disamb","fp","disamb fp",6,0,608,608,71,"Unambiguous","Consistent",608
"986",21,26,"disamb","fp","disamb fp",5,0,282,282,71,"Ambiguous","Consistent",282
"988",21,45,"disamb","fp","disamb fp",8,0,502,502,71,"Unambiguous","Inconsistent",502
"990",21,38,"disamb","fp","disamb fp",5,0,578,578,71,"Ambiguous","Consistent",578
"992",21,33,"disamb","fp","disamb fp",8,0,104,104,71,"Unambiguous","Inconsistent",104
"994",21,30,"disamb","fp","disamb fp",5,0,302,302,71,"Ambiguous","Consistent",302
"996",21,29,"disamb","fp","disamb fp",8,0,104,104,71,"Unambiguous","Inconsistent",104
"998",21,42,"disamb","fp","disamb fp",5,0,820,820,71,"Ambiguous","Consistent",820
"1001",22,47,"disamb","fp","disamb fp",7,0,464,464,71,"Ambiguous","Inconsistent",464
"1003",22,36,"disamb","fp","disamb fp",8,0,338,338,71,"Unambiguous","Inconsistent",338
"1005",22,25,"disamb","fp","disamb fp",5,0,440,440,71,"Ambiguous","Consistent",440
"1007",22,43,"disamb","fp","disamb fp",7,0,348,348,71,"Ambiguous","Inconsistent",348
"1009",22,27,"disamb","fp","disamb fp",7,0,372,372,71,"Ambiguous","Inconsistent",372
"1011",22,38,"disamb","fp","disamb fp",6,0,386,386,71,"Unambiguous","Consistent",386
"1013",22,35,"disamb","fp","disamb fp",7,0,330,330,71,"Ambiguous","Inconsistent",330
"1015",22,40,"disamb","fp","disamb fp",8,0,320,320,71,"Unambiguous","Inconsistent",320
"1017",22,45,"disamb","fp","disamb fp",5,0,298,298,71,"Ambiguous","Consistent",298
"1019",22,39,"disamb","fp","disamb fp",7,0,402,402,71,"Ambiguous","Inconsistent",402
"1021",22,28,"disamb","fp","disamb fp",8,0,310,310,71,"Unambiguous","Inconsistent",310
"1023",22,42,"disamb","fp","disamb fp",6,0,458,458,71,"Unambiguous","Consistent",458
"1025",22,37,"disamb","fp","disamb fp",5,0,392,392,71,"Ambiguous","Consistent",392
"1027",22,30,"disamb","fp","disamb fp",6,0,392,392,71,"Unambiguous","Consistent",392
"1029",22,31,"disamb","fp","disamb fp",7,0,424,424,71,"Ambiguous","Inconsistent",424
"1031",22,32,"disamb","fp","disamb fp",8,0,316,316,71,"Unambiguous","Inconsistent",316
"1033",22,46,"disamb","fp","disamb fp",6,0,408,408,71,"Unambiguous","Consistent",408
"1035",22,34,"disamb","fp","disamb fp",6,0,396,396,71,"Unambiguous","Consistent",396
"1037",22,33,"disamb","fp","disamb fp",5,0,360,360,71,"Ambiguous","Consistent",360
"1039",22,26,"disamb","fp","disamb fp",6,0,502,502,71,"Unambiguous","Consistent",502
"1041",22,29,"disamb","fp","disamb fp",5,0,372,372,71,"Ambiguous","Consistent",372
"1043",22,41,"disamb","fp","disamb fp",5,0,360,360,71,"Ambiguous","Consistent",360
"1045",22,48,"disamb","fp","disamb fp",8,1,0,NA,71,"Unambiguous","Inconsistent",NA
"1047",22,44,"disamb","fp","disamb fp",8,0,346,346,71,"Unambiguous","Inconsistent",346
"1049",23,34,"disamb","fp","disamb fp",8,0,250,250,71,"Unambiguous","Inconsistent",250
"1051",23,28,"disamb","fp","disamb fp",6,1,0,NA,71,"Unambiguous","Consistent",NA
"1053",23,43,"disamb","fp","disamb fp",5,0,364,364,71,"Ambiguous","Consistent",364
"1055",23,33,"disamb","fp","disamb fp",7,0,176,176,71,"Ambiguous","Inconsistent",176
"1057",23,45,"disamb","fp","disamb fp",7,1,0,NA,71,"Ambiguous","Inconsistent",NA
"1059",23,35,"disamb","fp","disamb fp",5,0,247,247,71,"Ambiguous","Consistent",247
"1061",23,37,"disamb","fp","disamb fp",7,0,467,467,71,"Ambiguous","Inconsistent",467
"1063",23,29,"disamb","fp","disamb fp",7,0,242,242,71,"Ambiguous","Inconsistent",242
"1065",23,38,"disamb","fp","disamb fp",8,0,420,420,71,"Unambiguous","Inconsistent",420
"1067",23,32,"disamb","fp","disamb fp",6,0,284,284,71,"Unambiguous","Consistent",284
"1069",23,30,"disamb","fp","disamb fp",8,0,302,302,71,"Unambiguous","Inconsistent",302
"1071",23,44,"disamb","fp","disamb fp",6,1,0,NA,71,"Unambiguous","Consistent",NA
"1073",23,31,"disamb","fp","disamb fp",5,0,298,298,71,"Ambiguous","Consistent",298
"1075",23,41,"disamb","fp","disamb fp",7,0,343,343,71,"Ambiguous","Inconsistent",343
"1077",23,26,"disamb","fp","disamb fp",8,0,407,407,71,"Unambiguous","Inconsistent",407
"1079",23,36,"disamb","fp","disamb fp",6,0,343,343,71,"Unambiguous","Consistent",343
"1081",23,47,"disamb","fp","disamb fp",5,1,0,NA,71,"Ambiguous","Consistent",NA
"1083",23,40,"disamb","fp","disamb fp",6,0,270,270,71,"Unambiguous","Consistent",270
"1085",23,39,"disamb","fp","disamb fp",5,1,0,NA,71,"Ambiguous","Consistent",NA
"1087",23,46,"disamb","fp","disamb fp",8,0,286,286,71,"Unambiguous","Inconsistent",286
"1089",23,42,"disamb","fp","disamb fp",8,0,219,219,71,"Unambiguous","Inconsistent",219
"1091",23,25,"disamb","fp","disamb fp",7,0,532,532,71,"Ambiguous","Inconsistent",532
"1093",23,48,"disamb","fp","disamb fp",6,1,0,NA,71,"Unambiguous","Consistent",NA
"1095",23,27,"disamb","fp","disamb fp",5,0,272,272,71,"Ambiguous","Consistent",272
"1097",24,34,"disamb","fp","disamb fp",7,0,436,436,71,"Ambiguous","Inconsistent",436
"1098",24,39,"disamb","fp","disamb fp",8,0,400,400,71,"Unambiguous","Inconsistent",400
"1100",24,46,"disamb","fp","disamb fp",7,0,448,448,71,"Ambiguous","Inconsistent",448
"1102",24,44,"disamb","fp","disamb fp",5,0,994,994,71,"Ambiguous","Consistent",994
"1104",24,30,"disamb","fp","disamb fp",7,0,234,234,71,"Ambiguous","Inconsistent",234
"1106",24,40,"disamb","fp","disamb fp",5,0,856,856,71,"Ambiguous","Consistent",856
"1108",24,37,"disamb","fp","disamb fp",6,0,430,430,71,"Unambiguous","Consistent",430
"1110",24,31,"disamb","fp","disamb fp",8,0,464,464,71,"Unambiguous","Inconsistent",464
"1112",24,26,"disamb","fp","disamb fp",7,0,518,518,71,"Ambiguous","Inconsistent",518
"1114",24,42,"disamb","fp","disamb fp",7,0,546,546,71,"Ambiguous","Inconsistent",546
"1116",24,27,"disamb","fp","disamb fp",8,0,738,738,71,"Unambiguous","Inconsistent",738
"1118",24,35,"disamb","fp","disamb fp",8,0,702,702,71,"Unambiguous","Inconsistent",702
"1120",24,48,"disamb","fp","disamb fp",5,0,178,178,71,"Ambiguous","Consistent",178
"1122",24,32,"disamb","fp","disamb fp",5,0,446,446,71,"Ambiguous","Consistent",446
"1124",24,36,"disamb","fp","disamb fp",5,0,532,532,71,"Ambiguous","Consistent",532
"1126",24,38,"disamb","fp","disamb fp",7,0,282,282,71,"Ambiguous","Inconsistent",282
"1128",24,45,"disamb","fp","disamb fp",6,0,514,514,71,"Unambiguous","Consistent",514
"1130",24,33,"disamb","fp","disamb fp",6,0,718,718,71,"Unambiguous","Consistent",718
"1132",24,28,"disamb","fp","disamb fp",5,0,376,376,71,"Ambiguous","Consistent",376
"1134",24,41,"disamb","fp","disamb fp",6,0,442,442,71,"Unambiguous","Consistent",442
"1136",24,43,"disamb","fp","disamb fp",8,0,424,424,71,"Unambiguous","Inconsistent",424
"1138",24,25,"disamb","fp","disamb fp",6,0,438,438,71,"Unambiguous","Consistent",438
"1140",24,29,"disamb","fp","disamb fp",6,0,582,582,71,"Unambiguous","Consistent",582
"1142",24,47,"disamb","fp","disamb fp",8,0,562,562,71,"Unambiguous","Inconsistent",562
